Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Overall Efficiency (kgf/W),App message,,dt,,,,,,,
0,1000,,,,-0.005496621,0,0.06468691,0,0,0,0,,,,,,,,,,
0,1000,,,,-0.005426793,0,0.063828154,0,0,0,0,,,,,,,,,,
0.024885,1000,,,,-0.005426793,0,0.063386101,0,0,0,0,,,0.024885,,,,,,,
0.050225,1000,,,,-0.005426793,0,0.0621374,0,0,0,0,,,0.02534,,,,,,,
0.07518,1000,,,,-0.005426793,0,0.063061991,0,0,0,0,,,0.024955,,,,,,,
0.09914,1000,,,,-0.005426793,0,0.061012034,0,0,0,0,,,0.02396,,,,,,,
0.126705,1000,,,,-0.005426793,0,0.06243294,0,0,0,0,,,0.027565,,,,,,,
0.152235,1000,,,,-0.00502895,0,0.064401003,0,0,0,0,,,0.02553,,,,,,,1.036983012
0.178655,1000,,,,-0.00502895,0,0.062876862,0,0,0,0,,,0.02642,,,,,,,
0.203535,1000,,,,-0.00502895,0,0.064931346,0,0,0,0,,,0.02488,,,,,,,
0.22907,1000,,,,-0.00502895,0,0.065650517,0,0,0,0,,,0.025535,,,,,,,
0.257525,1000,,,,-0.00502895,0,0.065304191,0,0,0,0,,,0.028455,,,,,,,
0.28539,1000,,,,-0.00502895,0,0.065996765,0,0,0,0,,,0.027865,,,,,,,
0.31075,1000,,,,-0.00543578,0,0.066903413,0,0,0,0,,,0.02536,,,,,,,
0.336775,1000,,,,-0.00543578,0,0.065195686,0,0,0,0,,,0.026025,,,,,,,
0.36192,1000,,,,-0.00543578,0,0.064305898,0,0,0,0,,,0.025145,,,,,,,
0.386935,1000,,,,-0.00543578,0,0.06415178,0,0,0,0,,,0.025015,,,,,,,
0.411585,1000,,,,-0.00543578,0,0.06706236,0,0,0,0,,,0.02465,,,,,,,
0.44061,1000,,,,-0.00543578,0,0.065979701,0,0,0,0,,,0.029025,,,,,,,
0.46798,1000,,,,-0.004892461,0,0.066249121,0,0,0,0,,,0.02737,,,,,,,
0.494285,1000,,,,-0.004892461,0,0.067129715,0,0,0,0,,,0.026305,,,,,,,
0.51962,1000,,,,-0.004892461,0,0.066423304,0,0,0,0,,,0.025335,,,,,,,
0.545015,1000,,,,-0.004892461,0,0.067616429,0,0,0,0,,,0.025395,,,,,,,
0.57171,1000,,,,-0.004892461,0,0.065322006,0,0,0,0,,,0.026695,,,,,,,
0.599605,1000,,,,-0.005327385,0,0.062868705,0,0,0,0,,,0.027895,,,,,,,
0.62741,1000,,,,-0.005327385,0,0.063978117,0,0,0,0,,,0.027805,,,,,,,
0.65481,1000,,,,-0.005327385,0,0.063911218,0,0,0,0,,,0.0274,,,,,,,
0.74648,1000,,,,-0.005327385,0,0.063402405,0,0,0,0,,,0.09167,,,,,,,
0.77473,1000,,,,-0.004582699,0,0.063170318,0,0,0,0,,,0.02825,,,,,,,
0.79976,1000,,,,-0.004582699,0,0.063345588,0,0,0,0,,,0.02503,,,,,,,
0.824475,1000,,,,-0.004582699,0,0.064945426,0,0,0,0,,,0.024715,,,,,,,
0.85025,1000,,,,-0.004582699,0,0.063813131,0,0,0,0,,,0.025775,,,,,,,
0.87572,1000,,,,-0.004582699,0,0.065038273,0,0,0,0,,,0.02547,,,,,,,
0.901755,1000,,,,-0.004952313,0,0.063738437,0,0,0,0,,,0.026035,,,,,,,
0.93044,1000,,,,-0.004952313,0,0.062378051,0,0,0,0,,,0.028685,,,,,,,
0.957125,1000,,,,-0.004952313,0,0.060962457,0,0,0,0,,,0.026685,,,,,,,
0.98276,1000,,,,-0.004952313,0,0.063733585,0,0,0,0,,,0.025635,,,,,,,
1.00925,1000,,,,-0.004952313,0,0.063449521,0,0,0,0,,,0.02649,,,,,,,
1.03479,1000,,,,-0.004952313,0,0.063046146,0,0,0,0,,,0.02554,,,,,,,
1.06112,1000,,,,-0.00457635,0,0.061509888,0,0,0,0,,,0.02633,,,,,,,
1.09014,1000,,,,-0.00457635,0,0.062432981,0,0,0,0,,,0.02902,,,,,,,
1.115765,1000,,,,-0.00457635,0,0.061873375,0,0,0,0,,,0.025625,,,,,,,
1.146745,1000,,,,-0.00457635,0,0.060892797,0,0,0,0,,,0.03098,,,,,,,
1.173665,1000,,,,-0.00457635,0,0.05901256,0,0,0,0,,,0.02692,,,,,,,
1.19932,1000,,,,-0.004438085,0,0.060207685,0,0,0,0,,,0.025655,,,,,,,
1.22446,1000,,,,-0.004438085,0,0.059278436,0,0,0,0,,,0.02514,,,,,,,
1.25398,1000,,,,-0.004438085,0,0.05768076,0,0,0,0,,,0.02952,,,,,,,
1.280315,1000,,,,-0.004438085,0,0.060953009,0,0,0,0,,,0.026335,,,,,,,
1.30537,1000,,,,-0.004438085,0,0.063528096,0,0,0,0,,,0.025055,,,,,,,
1.330495,1000,,,,-0.004438085,0,0.061861483,0,0,0,0,,,0.025125,,,,,,,
1.356325,1000,,,,-0.004373093,0,0.063146315,0,0,0,0,,,0.02583,,,,,,,
1.38136,1000,,,,-0.004373093,0,0.062401312,0,0,0,0,,,0.025035,,,,,,,
1.410825,1000,,,,-0.004373093,0,0.06304962,0,0,0,0,,,0.029465,,,,,,,
1.43834,1000,,,,-0.004373093,0,0.064493149,0,0,0,0,,,0.027515,,,,,,,
1.463775,1000,,,,-0.004373093,0,0.063728902,0,0,0,0,,,0.025435,,,,,,,
1.49052,1000,,,,-0.004373093,0,0.061234105,0,0,0,0,,,0.026745,,,,,,,
1.51818,1000,,,,-0.004733471,0,0.057842259,0,0,0,0,,,0.02766,,,,,,,
1.544245,1000,,,,-0.004733471,0,0.055750272,0,0,0,0,,,0.026065,,,,,,,
1.577395,1000,,,,-0.004733471,0,0.057744184,0,0,0,0,,,0.03315,,,,,,,
1.62859,1000,,,,-0.004733471,0,0.057783733,0,0,0,0,,,0.051195,,,,,,,
1.658995,1000,,,,-0.005031306,0,0.060401116,0,0,0,0,,,0.030405,,,,,,,
1.686155,1000,,,,-0.005031306,0,0.059810879,0,0,0,0,,,0.02716,,,,,,,
1.712885,1000,,,,-0.005031306,0,0.058482335,0,0,0,0,,,0.02673,,,,,,,
1.741325,1000,,,,-0.005031306,0,0.059985062,0,0,0,0,,,0.02844,,,,,,,
1.767465,1000,,,,-0.005031306,0,0.059815662,0,0,0,0,,,0.02614,,,,,,,
1.792965,1000,,,,-0.005031306,0,0.060869809,0,0,0,0,,,0.0255,,,,,,,
1.821365,1000,,,,-0.005172235,0,0.061137157,0,0,0,0,,,0.0284,,,,,,,
1.847275,1000,,,,-0.005172235,0,0.062290178,0,0,0,0,,,0.02591,,,,,,,
1.875335,1000,,,,-0.005172235,0,0.060430415,0,0,0,0,,,0.02806,,,,,,,
1.90912,1000,,,,-0.005172235,0,0.059585349,0,0,0,0,,,0.033785,,,,,,,
1.967065,1000,,,,-0.005223559,0,0.060867172,0,0,0,0,,,0.057945,,,,,,,
1.997695,1000,,,,-0.005223559,0,0.06224749,0,0,0,0,,,0.03063,,,,,,,
2.03051,1000,,,,-0.005223559,0,0.063565958,0,0,0,0,,,0.032815,,,,,,,
2.06189,1000,,,,-0.005223559,0,0.063201845,0,0,0,0,,,0.03138,,,,,,,
2.11984,1000,,,,-0.005064081,0,0.063041742,0,0,0,0,,,0.05795,,,,,,,
2.145595,1000,,,,-0.005064081,0,0.06335091,0,0,0,0,,,0.025755,,,,,,,
2.17013,1000,,,,-0.005064081,0,0.06310091,0,0,0,0,,,0.024535,,,,,,,
2.19637,1000,,,,-0.005064081,0,0.066402273,0,0,0,0,,,0.02624,,,,,,,
2.22518,1000,,,,-0.005064081,0,0.066337146,0,0,0,0,,,0.02881,,,,,,,
2.252305,1000,,,,-0.005005049,0,0.068889619,0,0,0,0,,,0.027125,,,,,,,
2.282645,1000,,,,-0.005005049,0,0.069766898,0,0,0,0,,,0.03034,,,,,,,
2.307615,1000,,,,-0.005005049,0,0.068721584,0,0,0,0,,,0.02497,,,,,,,
2.33262,1000,,,,-0.005005049,0,0.067533738,0,0,0,0,,,0.025005,,,,,,,
2.358115,1000,,,,-0.005005049,0,0.067177865,0,0,0,0,,,0.025495,,,,,,,
2.38695,1000,,,,-0.005005049,0,0.06738892,0,0,0,0,,,0.028835,,,,,,,
2.41498,1000,,,,-0.005299664,0,0.068049889,0,0,0,0,,,0.02803,,,,,,,
2.4412,1000,,,,-0.005299664,0,0.067211429,0,0,0,0,,,0.02622,,,,,,,
2.467405,1000,,,,-0.005299664,0,0.066129563,0,0,0,0,,,0.026205,,,,,,,
2.49281,1000,,,,-0.005299664,0,0.065202376,0,0,0,0,,,0.025405,,,,,,,
2.519045,1000,,,,-0.005299664,0,0.064037962,0,0,0,0,,,0.026235,,,,,,,
2.54896,1000,,,,-0.005299664,0,0.064067541,0,0,0,0,,,0.029915,,,,,,,
2.575225,1000,,,,-0.005412932,0,0.062964554,0,0,0,0,,,0.026265,,,,,,,
2.601165,1000,,,,-0.005412932,0,0.063171953,0,0,0,0,,,0.02594,,,,,,,
2.626675,1000,,,,-0.005412932,0,0.061932816,0,0,0,0,,,0.02551,,,,,,,
2.653405,1000,,,,-0.005412932,0,0.063147013,0,0,0,0,,,0.02673,,,,,,,
2.680345,1000,,,,-0.005412932,0,0.062562635,0,0,0,0,,,0.02694,,,,,,,
2.734495,1000,,,,-0.005398392,0,0.065187527,0,0,0,0,,,0.05415,,,,,,,
2.758935,1000,,,,-0.005398392,0,0.065303555,0,0,0,0,,,0.02444,,,,,,,
2.78505,1000,,,,-0.005398392,0,0.065819273,0,0,0,0,,,0.026115,,,,,,,
2.81204,1000,,,,-0.005398392,0,0.065834073,0,0,0,0,,,0.02699,,,,,,,
2.84176,1000,,,,-0.005398392,0,0.064673906,0,0,0,0,,,0.02972,,,,,,,
2.868405,1000,,,,-0.005230135,0,0.062059419,0,0,0,0,,,0.026645,,,,,,,
2.89631,1000,,,,-0.005230135,0,0.060311779,0,0,0,0,,,0.027905,,,,,,,
2.922495,1000,,,,-0.005230135,0,0.060821214,0,0,0,0,,,0.026185,,,,,,,
2.950125,1000,,,,-0.005230135,0,0.065296733,0,0,0,0,,,0.02763,,,,,,,
2.97571,1000,,,,-0.005230135,0,0.066151942,0,0,0,0,,,0.025585,,,,,,,
3.00114,1000,,,,-0.005124358,0,0.06405904,0,0,0,0,,,0.02543,,,,,,,
3.02638,1000,,,,-0.005124358,0,0.06344879,0,0,0,0,,,0.02524,,,,,,,
3.054815,1000,,,,-0.005124358,0,0.064071575,0,0,0,0,,,0.028435,,,,,,,
3.08004,1000,,,,-0.005124358,0,0.063325326,0,0,0,0,,,0.025225,,,,,,,
3.105705,1000,,,,-0.005124358,0,0.063331591,0,0,0,0,,,0.025665,,,,,,,
3.13219,1000,,,,-0.005124358,0,0.062213068,0,0,0,0,,,0.026485,,,,,,,
3.15823,1000,,,,-0.004996033,0,0.061861404,0,0,0,0,,,0.02604,,,,,,,
3.186,1000,,,,-0.004996033,0,0.063381764,0,0,0,0,,,0.02777,,,,,,,
3.213505,1000,,,,-0.004996033,0,0.064150321,0,0,0,0,,,0.027505,,,,,,,
3.23996,1000,,,,-0.004996033,0,0.063911259,0,0,0,0,,,0.026455,,,,,,,
3.268115,1000,,,,-0.004996033,0,0.064799486,0,0,0,0,,,0.028155,,,,,,,
3.294005,1000,,,,-0.004996033,0,0.066312425,0,0,0,0,,,0.02589,,,,,,,
3.31881,1000,,,,-0.004943949,0,0.064366922,0,0,0,0,,,0.024805,,,,,,,
3.343925,1000,,,,-0.004943949,0,0.066355349,0,0,0,0,,,0.025115,,,,,,,
3.373375,1000,,,,-0.004943949,0,0.066028022,0,0,0,0,,,0.02945,,,,,,,
3.399345,1000,,,,-0.004943949,0,0.065483618,0,0,0,0,,,0.02597,,,,,,,
3.453325,1000,,,,-0.004943949,0,0.06832842,0,0,0,0,,,0.05398,,,,,,,
3.48019,1000,,,,-0.005183585,0,0.068213252,0,0,0,0,,,0.026865,,,,,,,
3.504785,1000,,,,-0.005183585,0,0.066243716,0,0,0,0,,,0.024595,,,,,,,
3.532885,1000,,,,-0.005183585,0,0.066644541,0,0,0,0,,,0.0281,,,,,,,
3.558945,1000,,,,-0.005183585,0,0.067143758,0,0,0,0,,,0.02606,,,,,,,
3.584825,1000,,,,-0.005183585,0,0.067456466,0,0,0,0,,,0.02588,,,,,,,
3.61021,1000,,,,-0.005268209,0,0.066970875,0,0,0,0,,,0.025385,,,,,,,
3.63526,1000,,,,-0.005268209,0,0.066079599,0,0,0,0,,,0.02505,,,,,,,
3.66052,1000,,,,-0.005268209,0,0.066450436,0,0,0,0,,,0.02526,,,,,,,
3.68919,1000,,,,-0.005268209,0,0.066248373,0,0,0,0,,,0.02867,,,,,,,
3.715795,1000,,,,-0.005268209,0,0.068010613,0,0,0,0,,,0.026605,,,,,,,
3.7471,1000,,,,-0.005268209,0,0.068217892,0,0,0,0,,,0.031305,,,,,,,
3.772365,1000,,,,-0.005311826,0,0.067956294,0,0,0,0,,,0.025265,,,,,,,
3.79782,1000,,,,-0.005311826,0,0.066534659,0,0,0,0,,,0.025455,,,,,,,
3.823725,1000,,,,-0.005311826,0,0.065278322,0,0,0,0,,,0.025905,,,,,,,
3.85412,1000,,,,-0.005311826,0,0.066553477,0,0,0,0,,,0.030395,,,,,,,
3.8792,1000,,,,-0.005311826,0,0.065932591,0,0,0,0,,,0.02508,,,,,,,
3.905055,1000,,,,-0.005498502,0,0.064446778,0,0,0,0,,,0.025855,,,,,,,
3.929545,1000,,,,-0.005498502,0,0.067142576,0,0,0,0,,,0.02449,,,,,,,
3.957175,1000,,,,-0.005498502,0,0.064744522,0,0,0,0,,,0.02763,,,,,,,
3.983395,1000,,,,-0.005498502,0,0.06686911,0,0,0,0,,,0.02622,,,,,,,
4.0119,1000,,,,-0.005498502,0,0.066848431,0,0,0,0,,,0.028505,,,,,,,
4.038335,1000,,,,-0.005498502,0,0.066939671,0,0,0,0,,,0.026435,,,,,,,
4.063745,1000,,,,-0.005592641,0,0.067969596,0,0,0,0,,,0.02541,,,,,,,
4.088925,1000,,,,-0.005592641,0,0.064509044,0,0,0,0,,,0.02518,,,,,,,
4.11627,1000,,,,-0.005592641,0,0.063255089,0,0,0,0,,,0.027345,,,,,,,
4.140715,1000,,,,-0.005592641,0,0.061889609,0,0,0,0,,,0.024445,,,,,,,
4.171115,1000,,,,-0.005592641,0,0.060887281,0,0,0,0,,,0.0304,,,,,,,
4.19792,1000,,,,-0.005592641,0,0.063411986,0,0,0,0,,,0.026805,,,,,,,
4.22385,1000,,,,-0.005435015,0,0.062894803,0,0,0,0,,,0.02593,,,,,,,
4.24888,1000,,,,-0.005435015,0,0.06545524,0,0,0,0,,,0.02503,,,,,,,
4.276285,1000,,,,-0.005435015,0,0.066313953,0,0,0,0,,,0.027405,,,,,,,
4.3016,1000,,,,-0.005435015,0,0.063615015,0,0,0,0,,,0.025315,,,,,,,
4.329905,1000,,,,-0.005435015,0,0.067110785,0,0,0,0,,,0.028305,,,,,,,
4.35617,1000,,,,-0.005284445,0,0.068551013,0,0,0,0,,,0.026265,,,,,,,
4.38183,1000,,,,-0.005284445,0,0.070362034,0,0,0,0,,,0.02566,,,,,,,
4.407615,1000,,,,-0.005284445,0,0.068105548,0,0,0,0,,,0.025785,,,,,,,
4.43305,1000,,,,-0.005284445,0,0.068347821,0,0,0,0,,,0.025435,,,,,,,
4.45777,1000,,,,-0.005284445,0,0.067504992,0,0,0,0,,,0.02472,,,,,,,
4.485895,1000,,,,-0.005284445,0,0.068036018,0,0,0,0,,,0.028125,,,,,,,
4.514045,1000,,,,-0.005080352,0,0.064529726,0,0,0,0,,,0.02815,,,,,,,
4.539785,1000,,,,-0.005080352,0,0.064133917,0,0,0,0,,,0.02574,,,,,,,
4.568265,1000,,,,-0.005080352,0,0.065144456,0,0,0,0,,,0.02848,,,,,,,
4.594195,1000,,,,-0.005080352,0,0.064525943,0,0,0,0,,,0.02593,,,,,,,
4.618555,1000,,,,-0.005080352,0,0.06485312,0,0,0,0,,,0.02436,,,,,,,
4.646475,1000,,,,-0.005080352,0,0.06476286,0,0,0,0,,,0.02792,,,,,,,
4.67321,1000,,,,-0.004922486,0,0.063193515,0,0,0,0,,,0.026735,,,,,,,
4.69967,1000,,,,-0.004922486,0,0.062990925,0,0,0,0,,,0.02646,,,,,,,
4.72578,1000,,,,-0.004922486,0,0.065604627,0,0,0,0,,,0.02611,,,,,,,
4.7517,1000,,,,-0.004922486,0,0.064364648,0,0,0,0,,,0.02592,,,,,,,
4.77672,1000,,,,-0.004922486,0,0.064345914,0,0,0,0,,,0.02502,,,,,,,
4.80788,1000,,,,-0.004933492,0,0.062092485,0,0,0,0,,,0.03116,,,,,,,
4.83195,1000,,,,-0.004933492,0,0.064083401,0,0,0,0,,,0.02407,,,,,,,
4.85794,1000,,,,-0.004933492,0,0.063699607,0,0,0,0,,,0.02599,,,,,,,
4.88405,1000,,,,-0.004933492,0,0.065265818,0,0,0,0,,,0.02611,,,,,,,
4.90896,1000,,,,-0.004933492,0,0.064741787,0,0,0,0,,,0.02491,,,,,,,
4.93412,1000,,,,-0.004933492,0,0.064922049,0,0,0,0,,,0.02516,,,,,,,
4.963345,1000,,,,-0.005088229,0,0.065350914,0,0,0,0,,,0.029225,,,,,,,
4.991,1000,,,,-0.005088229,0,0.064010854,0,0,0,0,,,0.027655,,,,,,,
5.01697,1000,,,,-0.005088229,0,0.063805376,0,0,0,0,,,0.02597,,,,,,,
5.04288,1000,,,,-0.005088229,0,0.063347022,0,0,0,0,,,0.02591,,,,,,,
5.068135,1000,,,,-0.005088229,0,0.061570663,0,0,0,0,,,0.025255,,,,,,,
5.09397,1000,,,,-0.005088229,0,0.059626236,0,0,0,0,,,0.025835,,,,,,,
5.122405,1000,,,,-0.005595774,0,0.060301587,0,0,0,0,,,0.028435,,,,,,,
5.149345,1000,,,,-0.005595774,0,0.059590454,0,0,0,0,,,0.02694,,,,,,,
5.17669,1000,,,,-0.005595774,0,0.060094946,0,0,0,0,,,0.027345,,,,,,,
5.20207,1000,,,,-0.005595774,0,0.062636878,0,0,0,0,,,0.02538,,,,,,,
5.228115,1000,,,,-0.005595774,0,0.063532125,0,0,0,0,,,0.026045,,,,,,,
5.25546,1000,,,,-0.005372729,0,0.066102375,0,0,0,0,,,0.027345,,,,,,,
5.284385,1000,,,,-0.005372729,0,0.065954488,0,0,0,0,,,0.028925,,,,,,,
5.3113,1000,,,,-0.005372729,0,0.065172381,0,0,0,0,,,0.026915,,,,,,,
5.337115,1000,,,,-0.005372729,0,0.065564809,0,0,0,0,,,0.025815,,,,,,,
5.36231,1000,,,,-0.005372729,0,0.065116789,0,0,0,0,,,0.025195,,,,,,,
5.387125,1000,,,,-0.005372729,0,0.064116876,0,0,0,0,,,0.024815,,,,,,,
5.411815,1000,,,,-0.005981727,0,0.062112935,0,0,0,0,,,0.02469,,,,,,,
5.466915,1000,,,,-0.005981727,0,0.064914372,0,0,0,0,,,0.0551,,,,,,,
5.518165,1000,,,,-0.005981727,0,0.065083701,0,0,0,0,,,0.05125,,,,,,,
5.54385,1000,,,,-0.005981727,0,0.0631204,0,0,0,0,,,0.025685,,,,,,,
5.56881,1000,,,,-0.005623863,0,0.06555422,0,0,0,0,,,0.02496,,,,,,,
5.59433,1000,,,,-0.005623863,0,0.066247641,0,0,0,0,,,0.02552,,,,,,,
5.62165,1000,,,,-0.005623863,0,0.067468702,0,0,0,0,,,0.02732,,,,,,,
5.64845,1000,,,,-0.005623863,0,0.066388872,0,0,0,0,,,0.0268,,,,,,,
5.674715,1000,,,,-0.005623863,0,0.0659588,0,0,0,0,,,0.026265,,,,,,,
5.699925,1000,,,,-0.005623863,0,0.064125205,0,0,0,0,,,0.02521,,,,,,,
5.7246,1000,,,,-0.005480985,0,0.063594398,0,0,0,0,,,0.024675,,,,,,,
5.74978,1000,,,,-0.005480985,0,0.0624302,0,0,0,0,,,0.02518,,,,,,,
5.7772,1000,,,,-0.005480985,0,0.06383214,0,0,0,0,,,0.02742,,,,,,,
5.803085,1000,,,,-0.005480985,0,0.062252682,0,0,0,0,,,0.025885,,,,,,,
5.829995,1000,,,,-0.005480985,0,0.061558896,0,0,0,0,,,0.02691,,,,,,,
5.854635,1000,,,,-0.005345146,0,0.060532666,0,0,0,0,,,0.02464,,,,,,,
5.8813,1000,,,,-0.005345146,0,0.06359021,0,0,0,0,,,0.026665,,,,,,,
5.906255,1000,,,,-0.005345146,0,0.062676867,0,0,0,0,,,0.024955,,,,,,,
5.933905,1000,,,,-0.005345146,0,0.062220151,0,0,0,0,,,0.02765,,,,,,,
5.9603,1000,,,,-0.005345146,0,0.061810043,0,0,0,0,,,0.026395,,,,,,,
5.986555,1000,,,,-0.005345146,0,0.061322108,0,0,0,0,,,0.026255,,,,,,,
6.01204,1000,,,,-0.004925051,0,0.059250383,0,0,0,0,,,0.025485,,,,,,,
6.037285,1000,,,,-0.004925051,0,0.059721607,0,0,0,0,,,0.025245,,,,,,,
6.06427,1000,,,,-0.004925051,0,0.061348207,0,0,0,0,,,0.026985,,,,,,,
6.09336,1000,,,,-0.004925051,0,0.060429979,0,0,0,0,,,0.02909,,,,,,,
6.1185,1000,,,,-0.004925051,0,0.061085044,0,0,0,0,,,0.02514,,,,,,,
6.16355,1000,,,,-0.004925051,0,0.059134618,0,0,0,0,,,0.04505,,,,,,,
6.18903,1000,,,,-0.004746379,0,0.059798422,0,0,0,0,,,0.02548,,,,,,,
6.214225,1000,,,,-0.004746379,0,0.062231175,0,0,0,0,,,0.025195,,,,,,,
6.23928,1000,,,,-0.004746379,0,0.062107978,0,0,0,0,,,0.025055,,,,,,,
6.267385,1000,,,,-0.004746379,0,0.062540771,0,0,0,0,,,0.028105,,,,,,,
6.29398,1000,,,,-0.004746379,0,0.061559479,0,0,0,0,,,0.026595,,,,,,,
6.31892,1000,,,,-0.00480604,0,0.061184132,0,0,0,0,,,0.02494,,,,,,,
6.345485,1000,,,,-0.00480604,0,0.0616515,0,0,0,0,,,0.026565,,,,,,,
6.37014,1000,,,,-0.00480604,0,0.063144727,0,0,0,0,,,0.024655,,,,,,,
6.39506,1000,,,,-0.00480604,0,0.064494737,0,0,0,0,,,0.02492,,,,,,,
6.4229,1000,,,,-0.00480604,0,0.06471194,0,0,0,0,,,0.02784,,,,,,,
6.44868,1000,,,,-0.00480604,0,0.064513405,0,0,0,0,,,0.02578,,,,,,,
6.47428,1000,,,,-0.005428421,0,0.065640975,0,0,0,0,,,0.0256,,,,,,,
6.49918,1000,,,,-0.005428421,0,0.062528433,0,0,0,0,,,0.0249,,,,,,,
6.525465,1000,,,,-0.005428421,0,0.0626551,0,0,0,0,,,0.026285,,,,,,,
